,audio_id,chunk_id,transcript
633,93fea7ac955845189402c48b61f782d5,17, Yes sir. Thank you. Any other information about this?
634,93fea7ac955845189402c48b61f782d5,16, Yes.
635,93fea7ac955845189402c48b61f782d5,15," Yes, if you are getting less money, then you can add your fund and do any purchase you want. You can take any position you want. I have to add it separately, right? Yes, yes, yes, sir. Hmm. Yes, sir. Yes, sir. Any other information?"
636,93fea7ac955845189402c48b61f782d5,14," Now it will not be possible. Yes. If you want, it will happen in a short time. Yes, your fund will be released in a day. So you can trade with it if you want. As you said that you had to purchase something else, you are getting a shortfall in it. So you can add your fund and trade like this. I am checking now. The balance that you have available is showing you a balance of Rs. 6,168 available for trading."
637,93fea7ac955845189402c48b61f782d5,13," If it is not useful, then it can be cancelled. Sir, it has been sold out. It cannot be cancelled. It has been sold out. You had bought it yesterday. Today you have sold it. How can it be cancelled now?"
638,93fea7ac955845189402c48b61f782d5,12," Yes sir, so your fund will be released in your trading account by tomorrow."
639,93fea7ac955845189402c48b61f782d5,11," Yes sir. So, it is something like this. Yes sir, how does it work that if you take the BTC trade and sell it out, buy today sell tomorrow, then the fund that is released to you will be done in tomorrow's day, on the next day, on the settlement date. Yes sir. Yes sir, so the fund that will be there will be released in your trading account by tomorrow."
640,93fea7ac955845189402c48b61f782d5,10," I wanted to purchase something else, so I was reducing the fund. So, I said that this was not a good moment, so I did it. Sir, the fund that you have sold, the early payment that will be released, will be in tomorrow's day."
641,93fea7ac955845189402c48b61f782d5,9," Thank you for your time. Yes sir. Sir, as I checked, you bought this share of Anmol in the day before yesterday, right? Yes sir. So, I want to tell you that if you trade in BTC, then your fund is not released on the same day. Your fund will be released in the day before tomorrow at the time of settlement."
642,93fea7ac955845189402c48b61f782d5,8," Yes sir Please check it You stay on line, I will check and update you Okay Okay sir"
643,93fea7ac955845189402c48b61f782d5,7," Ok, ok, ok. It is showing in position only. Yes sir, it will show in position only. It will show in position only in today's day. If this settlement is done tomorrow, then it will not show in position. The trade value is showing minus 88. Overall profit and loss is showing 42. Yes sir, the last trading price that is showing there will change."
644,93fea7ac955845189402c48b61f782d5,6, I will check our backend team.
645,93fea7ac955845189402c48b61f782d5,5, Thank you.
646,93fea7ac955845189402c48b61f782d5,4, No I will check it Yes Is it working? I will get our back end team checked I will request you to stay on the line
647,93fea7ac955845189402c48b61f782d5,3," You were selling it, so it is showing as execute. I am checking it. Your order has been executed at 11.06. You have sold out 300 quantity. Yes. Your order has been executed. Your order has been sold. But, I am not showing the amount in trading balance. You are not showing in CFS."
648,93fea7ac955845189402c48b61f782d5,2, Which order did you place? Can you tell me? This is of Anmol You were selling Anmol?
649,93fea7ac955845189402c48b61f782d5,1," Good morning, I am Aman from Broking. What kind of help can I get from you? I had placed an order yesterday. Yes. I was doing it in a jiffy today, so it didn't happen. What order did you place? Can you tell me? This is of Anmol. You were selling it, sir?"
650,59921c79cf04430f8c9b96f251b4bab9,21," No, no. Thank you ma'am. Thank you for calling. Have a nice day."
651,59921c79cf04430f8c9b96f251b4bab9,20," Okay ma'am, that's all I wanted to ask. Okay, anything else? No ma'am, that's all I wanted to ask. What happened earlier was that the surans used to get cut. Now that it's not cut, I'm a little bit worried. No problem sir, anything else you want? No, no, thank you ma'am. Thank you for calling, have a nice day."
652,59921c79cf04430f8c9b96f251b4bab9,19," But there was no credit in that. What used to happen earlier? No, no, the system has changed now, sir. What used to happen earlier was that if you gave a request, then immediately the amount would be deducted from your account. Now what happens is that until it shows in the pending, until it reflects in your account, it will not be successful. So by 2-2.5 pm, when the amount will come, then it will be successfully deducted from your account."
653,59921c79cf04430f8c9b96f251b4bab9,18," Okay, okay. Can I come in? Yes, sir."
654,59921c79cf04430f8c9b96f251b4bab9,17, Can you please tell me the number? 20-2300-700-25690
655,59921c79cf04430f8c9b96f251b4bab9,16," Yes, 6. Madam, please tell me which number to call. 20-2300-700-25690. 690. Okay, okay, ma'am. Okay. It will come in this, right? Yes, sir."
656,59921c79cf04430f8c9b96f251b4bab9,15," 5690, right? Hello? One minute, please. 5690, yes sir. 25690."
657,59921c79cf04430f8c9b96f251b4bab9,14, 9-0 2-5 6-9-0 One minute ma'am Just one second Yes ma'am 5-6-9-0 Hello One minute ma'am 5-6-9-0 Yes sir 2-5-6-9-0
658,59921c79cf04430f8c9b96f251b4bab9,13," Sir, see today's bill is 3200 rupees. This is in pending. You will get this amount in the afternoon. How much? 3200. 3200 rupees. Yes. And your account will be in the bank with 690."
659,59921c79cf04430f8c9b96f251b4bab9,12, PZ004 MNC Yes Just write it
660,59921c79cf04430f8c9b96f251b4bab9,11, Which bank are you looking at? There is something written in it that is showing an abroad rejection. Can you tell me? I will check it in a minute.
661,59921c79cf04430f8c9b96f251b4bab9,10," Utsma, I remember"
662,59921c79cf04430f8c9b96f251b4bab9,9," Payout is not happening. I just paid out the money, it is not happening. What is happening there? I mean, when you are going to payout there, sir, what is happening there in the payout? There is something... One minute, ma'am. What bank are you seeing there? There is something written there that is rejected. It is showing abroad rejection. Can you tell me? I will try to understand it in a minute."
663,59921c79cf04430f8c9b96f251b4bab9,8," Okay. What is your query, Mr. Mully? Thank you very much. Okay, ma'am. What I am saying is that I was in DP of Kenara Bank earlier. So I had done Bandhan Bank of Bandhligarh. I had done primary as well. But I am getting deposit."
664,59921c79cf04430f8c9b96f251b4bab9,7," 2840L Okay What is your query, Mully sir? Thank you very much Okay ma'am What I am saying is Earlier I was in DP of Kenara Bank So I did Bandhan Bank of Bandhigarh I did primary as well But I am getting deposit"
665,59921c79cf04430f8c9b96f251b4bab9,6, B-A-N-P-M Okay
666,59921c79cf04430f8c9b96f251b4bab9,5," One minute, one minute. B-A-N-P-M Okay."
667,59921c79cf04430f8c9b96f251b4bab9,4," Hello ma'am, 8748, adhrat gmail.com Okay, and your PAN number sir? Yes, sir. PAN number? PAN card number, one minute. Okay, sir."
668,59921c79cf04430f8c9b96f251b4bab9,3," Sir, you have called from the non-registered number. Verify the email address of the verification. Verify the email address. Yes. Verify the email address. Sir, you have called from the non-registered number. Okay, let me tell you the email address. Yes. Kappan. One minute, ma'am. One minute, one minute."
669,59921c79cf04430f8c9b96f251b4bab9,2, What is the number of the number? 84 24 83 13 02
670,59921c79cf04430f8c9b96f251b4bab9,1," Good morning, Shristi Manisha. How are you? Madam, my name is Tapan Mandal. My registered mobile number is 8424831302. Please wait for a minute."
671,6050b4d61c1648ad846cffd46d85a60e,26, Okay sir. My best sir. Thank you. Any other information? No sir. Thank you. Okay sir. Thank you for talking to us in Choice Phoenix. Thank you. Bye.
672,6050b4d61c1648ad846cffd46d85a60e,25," So, I will be the one to get the error, correct? Yes, the screenshot of the error will be there and mention that when you are logging in on your PC, the website is only loading and not processing further. Sir, mention this."
673,6050b4d61c1648ad846cffd46d85a60e,24, www.coachingindia.com
674,6050b4d61c1648ad846cffd46d85a60e,23," Yes, sir. Yes. What is the ID? Customer care. Customer care. Yes. At the rate? At the rate? ChoiceIndia.com ChoiceIndia? Dot com"
675,6050b4d61c1648ad846cffd46d85a60e,22," I am not able to log in. You are logging in on your mobile, sir. Yes. The website where you are logging in on your PC, you are not able to log in there. It is not working. No, it is working. Sir, this is related to this. I am requesting you that your PC, sir, as you said that it is not working. Sir, will you take a screenshot of it and mail it to us at customercareattheredchoiceindia.com? Of course. Tell me where to do it. I will do it. Yes, you can mail it to us at customercareattheredchoiceindia.com."
676,6050b4d61c1648ad846cffd46d85a60e,21," OTP is asking if you can enter your... OTP is asking, right? One time passport? Yes, OTP will be received by you. It's coming. Yes, it's not happening online."
677,6050b4d61c1648ad846cffd46d85a60e,20," Have you made a password for it? If you had logged in before, then you can make the same password. Yes, I have made it. I have made it. OTP is also asking. OTP is also asking. One time password. Yes, OTP will be received. It is online."
678,6050b4d61c1648ad846cffd46d85a60e,19, I think you are right.
679,6050b4d61c1648ad846cffd46d85a60e,18," Sir, did you get the application? Yes, it is downloading now. It is downloading. Alright. Okay. Open. Open. Login. My number is coming. Yes, your register mobile number. Like, yes, sir. Yes, sir. You can log in from that. What should I do? I will just log in. Okay."
680,6050b4d61c1648ad846cffd46d85a60e,17, Yes it is there! You just see. Okay. One minute.
681,6050b4d61c1648ad846cffd46d85a60e,16," What do you tell me, Raghav? What should I share? My relationship with a different woman who seems to be like this He is a different man"
682,6050b4d61c1648ad846cffd46d85a60e,15, from one of the two streams
683,6050b4d61c1648ad846cffd46d85a60e,14, It is good to have a beautiful body. I wish I could be together with you at times. Please come. Welcome Ms. Kishore Iyer. Come in. Welcome. Welcome. Welcome. Hello. Welcome. Welcome. Let me go.
684,6050b4d61c1648ad846cffd46d85a60e,13, Thank you.
685,6050b4d61c1648ad846cffd46d85a60e,12, Thank you.
686,6050b4d61c1648ad846cffd46d85a60e,11," Yes. Do you have any choice? Choice, pin X. Okay. Okay. Okay."
687,6050b4d61c1648ad846cffd46d85a60e,10, What is the name of the application?
688,6050b4d61c1648ad846cffd46d85a60e,9," I'm a frequent, aren't I? Yes."
689,6050b4d61c1648ad846cffd46d85a60e,8," I have checked in mobile Please check once and tell me What will happen on mobile, is it same? Yes I used to do mobile first, one second Yes I have been having this error for many days I thought there is some problem or something Ok sir, no issue Once you check by logging in mobile Tell me whether it is logging in or not Or is there the same problem? Ok, one minute I will check Yes"
690,6050b4d61c1648ad846cffd46d85a60e,7," Okay. Because sir, I have also accessed the same page from here. So, I have also checked it. It is related to this. Your mobile application, so are you able to log in to it, sir?"
691,6050b4d61c1648ad846cffd46d85a60e,6, It's been a month. I am not able to log in. It's still roaming around. The yellow and blue lines are in a round circle.
692,6050b4d61c1648ad846cffd46d85a60e,5," Yes, so the first website you have... The option is down below, trading platform. Should I click on the trading platform or below? No, no sir. You do one thing, click on the first website you have there. Choice BNX, formerly Jiffy, online trading platform. Now it is showing that FIMX.choicingia.com Correct. Click on that. It is moving continuously. It is coming in the sales screen since last 10-15 days. It has been a month. I am not able to log in. It is moving like that. If you say yellow and blue line, it is moving in a round circle."
693,6050b4d61c1648ad846cffd46d85a60e,4," Yes, this is your finish.trashinja.com"
694,6050b4d61c1648ad846cffd46d85a60e,3," No sir, we have a... You do one thing sir, type the name of the Google directly, choice Phoenix. Ok, choice... Phoenix, F-I-N-X. F-I-N-X, ok. Yes sir, enter it. Should I enter? Yes sir. Yes sir, now your Phoenix.choiceindia.com has come."
695,6050b4d61c1648ad846cffd46d85a60e,2," Account is registered in the name of Mamta Sandeep Thakur. Yes, correct. I am her wife. Ok Sir. I can know Sir, you are logging in, from whom are you logging in? Are you logging in from Client ID or register mobile number? No, it is not opening, I am telling you this. When I am clicking, it is not opening round. This is your website, finx.soiceindia.com, correct?"
696,6050b4d61c1648ad846cffd46d85a60e,1," Good afternoon, I am talking to Choice Broking. How can I help you? Sir, I am not able to log in. Can you give me your mobile number? It is not working. Okay, sir. I will check. Please stay on line."
697,f8f55adbc8ed4306a9a941c582dd0fb9,5," Yes, yes. Okay, thank you. Any other information? No, thank you. Thank you for calling Choyal Srinagar Sound IC."
698,f8f55adbc8ed4306a9a941c582dd0fb9,4," Okay, so the pandemic position is showing from there also. It will be cut after 10 o'clock, right? Yes, after 10 o'clock it will be successful. You are given a time, a time of 10 o'clock that you generate the payout request by 10 o'clock. So if you want to make a modification like you want to put more payout on them, reduce it, cancel it, then you can do it. That's why it is shown in the pending stage."
699,f8f55adbc8ed4306a9a941c582dd0fb9,3," Yes, sir. It shows pending and after 10 o'clock, after 10 minutes it will be successful. Sir, you are given time for modification by 10 o'clock. After that, after it is successful, before today's day end, you will receive this payout."
700,f8f55adbc8ed4306a9a941c582dd0fb9,2," The last payout of this day was 27,688. It has been credited to you, sir. No, no, I have not paid today. I have not paid today. I have not paid today. Yes, sir. The pending is shown, sir. After that, after 10 o'clock, after 10 minutes, it will be successful, sir. You are given time for modification by 10 o'clock. After that, after it is successful, you will receive this payout before the day end, sir."
701,f8f55adbc8ed4306a9a941c582dd0fb9,1," Gurwani Choice Bricks, I am Prashree, from Hulikis. Hello, I am Gurwani. Good morning, sir. I am Vaheba, from Kamariya. What is the issue? I have put a bid out, but it is fine. I will check. Payout? Yes, I will check. When was the payout?"
702,0341e40fe80f49689ca293dbafb19873,19," I just wanted to check the charges for this. Sir, you had bought Sensex. You had bought 100 quantity, right? How much has it been lot? Yes, I am telling you. And then you bought one more Sensex. How much did you buy? You bought it. Okay. You bought 95 quantity in the 77800. Okay. Sir, if you want to know the total quantity,"
703,0341e40fe80f49689ca293dbafb19873,18, Okay. Yes. What else do you want to know?
704,0341e40fe80f49689ca293dbafb19873,17," Ok, how many lots are there according to 40? Sir, 40 is 40 per buy and 40 per sale. Basically, one lot costs 80 rupees. So, the amount of lots you buy will go lot wise. The amount of lots you buy and sell will go like that. 40 per buy and 40 per sale. Ok Yes So, how much? Apart from the personal information"
705,0341e40fe80f49689ca293dbafb19873,16," So how much do you think it will cost me after returning? It will cost you Rs. 30 per lot, sir. Rs. 40 buy and Rs. 40 sell. So after calculation, you will get the contact note of tomorrow's date, sir."
706,0341e40fe80f49689ca293dbafb19873,15, Brokerage salary is 40 rupees
707,0341e40fe80f49689ca293dbafb19873,14," Okay. Like today, my holding is kept. See a little. Yes, see. How much is that? Just see how much your hold is. Your brokerage is going. Sir, your brokerage is going to 40 rupees."
708,0341e40fe80f49689ca293dbafb19873,13," And if you sell 5 lots, then your total amount will be 250."
709,0341e40fe80f49689ca293dbafb19873,12," Assume you have taken Sensex I will tell you, if you have taken the option For example, if you have taken 5 lots Then your brokerage will go to 125 according to 25 And if you sell 5 again So if you sell 5 lots again Then your total amount will be 250"
710,0341e40fe80f49689ca293dbafb19873,11," Ok, how much is the option? 25.5 lot One lot means if you take one lot, then how much will it be? How much lot did you take?"
711,0341e40fe80f49689ca293dbafb19873,10," Ok. Second, I was asking you that what is the charge of the transaction that we buy and carry? Sir, if we do it through the company, as I told you, 0.02 in the inside and 0.2 in the delivery. 25 rupees per lot in options, 20 rupees per lot in currency and 50 rupees per lot in MCX. This will be the brokerage charges of the company."
712,0341e40fe80f49689ca293dbafb19873,9," If you do not select by default, then by default this plan will be selected. And 1,500 plus GST will remain for lifetime and 3,000 plus GST is refundable. Whenever you close your account in the future, your account will remain free. Once you have to pay the amount, plus your amount will be refunded at the time of your account closing."
713,0341e40fe80f49689ca293dbafb19873,8, I have explained the plan after 2-3 days
714,0341e40fe80f49689ca293dbafb19873,7," It will be AMC charges. See, what happens is that there are no charges for account opening. Your charges will be charges of AMC only. OK. We have three plans for AMC. One is 236. OK."
715,0341e40fe80f49689ca293dbafb19873,6," So you are from Mumbai? Correct, I am talking to Mumbai head office. Okay. Madam, tell me now, as you are saying there is no AMC, right? There are no charges for account opening. Your charges will be only for AMC charges. We have three plans for AMC. One is 236, okay? Yes. One is 1500 and the other is 3000. I will explain the plan after two or three minutes."
716,0341e40fe80f49689ca293dbafb19873,5," Yes, I want to open another one. Okay, I will tell you. Sir, there is no charge for account opening. Account opening is free of cost. My friend is next to me. I wanted to open it. So I said, let's talk. Yes, you did the right thing. I am telling you that there is no charge for account opening. Sir, account opening is free of cost. Where are you from? Where is your office, madam? Sir, our head office is in Mumbai, Andheri."
717,0341e40fe80f49689ca293dbafb19873,4, We will come to you again
718,0341e40fe80f49689ca293dbafb19873,3," If I talk about the account opening, then the account opening is free of cost because your deduction is charged with your payment and the brokerage charges. So, you will give me a name confirmation once. What is the name of Raghu Nath?"
719,0341e40fe80f49689ca293dbafb19873,2," Sir, I will try to answer but please wait for a minute. Sir, if I talk about account opening, then account opening is free of cost because your deduction is charged with your payment and the appropriate charges. So, will you give me the name confirmation once? I am talking about Raghu Nath. Yes."
720,0341e40fe80f49689ca293dbafb19873,1," Hello, what are you talking about, tell me how can i help you? I want to open an account in m choice. What is the issue in choice? First tell me about charges and all that."
721,58664621645f4070886ed32d27ca8307,18," 8, 1, 2, 4, 2, 4, 2, 4, 2, 4 8, 1, 2, 4, 2, 4, 24, 24 there is 3 times 4 times sir Yes After 4 after 4 after 4 yeah, well after 11 after this, do not you have 11 left? Yes sir ok"
722,58664621645f4070886ed32d27ca8307,17," What will we have to do for Panchasi madam? For Panchasi, you will have to talk about 8-1-2-4-2-4-2-4-4. Madam, it's been a minute. 1-1"
723,58664621645f4070886ed32d27ca8307,16," What should I do in the inquiry? You should mention that you had referred and I did not get the referral voucher. You should mention that. I have to send it to the court? Yes. And those whom you have referred, mention their client ID or phone number in the inquiry. I have opened a chain of people. Yes."
724,58664621645f4070886ed32d27ca8307,15," Sir, I am able to check that the mail you have provided us, Okay? Yes. It was just a screenshot of the mail and you did not raise any query on it, Sir. Yes. You did not raise any query on it and Kansa Prasad has also given you the same feedback that please, you should collect your query. So, you should collect your query, Sir."
725,58664621645f4070886ed32d27ca8307,14, Hello.
726,58664621645f4070886ed32d27ca8307,13, Yes
727,58664621645f4070886ed32d27ca8307,12, You guys are giving new bullets every day. Hello.
728,58664621645f4070886ed32d27ca8307,11, I will check.
729,58664621645f4070886ed32d27ca8307,10," Okay, you do one thing, if they have traded, then if they traded first and you did not get that option, you are saying this, right sir? I am not sure, I am not able to do so, what I did or did not do. I did it myself, I remember after them. You do one thing, whatever details they have, whether it is client id or mobile number, Madam, how many times have you sent mail on my id, I have sent it. I will check."
730,58664621645f4070886ed32d27ca8307,9," Yes, I have taken the referral code. The one I have opened has come out here. There is no lead added in it. Did you trade it, sir? Yes, yes."
731,58664621645f4070886ed32d27ca8307,8," So you are saying that you don't have a franchise? Yes Ok, so tell me what is your query? I opened an account from my refer program in Demat account Refer link, refer code, yes So what I have opened, it came out here, there was no lead ad in it Did you trade sir? Yes, yes, yes"
732,58664621645f4070886ed32d27ca8307,7," Sir, for franchisee it is a different line. 812424242424 No, not from the franchisee. I have opened it from EC, from EC reference, from my account, from the dividend account. Sir, you are saying that you are a franchisee person, so your connection is a different one. No, no, it is not from the franchisee,"
733,58664621645f4070886ed32d27ca8307,6," Are you talking about franchisee person or branch person? Franchisee Franchisee Sir, I want to provide you information This line is for customer care clients The connect support of your support is separate The number is 812424242424 Please contact there One minute I have opened my debit account from here"
734,58664621645f4070886ed32d27ca8307,5, Yes.
735,58664621645f4070886ed32d27ca8307,4," What show have you not been able to do? We have opened our customer's account. But it is not being added. Okay. Sir, I know from where are you talking. Are you talking about the franchisee person or the branch person?"
736,58664621645f4070886ed32d27ca8307,3," You have opened an account with refer link but what update has not been done sir? We are not able to show it, we are not able to show it. What show is not being done? We have opened account of our customer, but it is not being added, lead is not added. Okay sir, I know from where are you talking, are you talking from the franchise or branch? Yes."
737,58664621645f4070886ed32d27ca8307,2," Is Mr. Dharamveer speaking to me? Yes madam. Yes tell me sir, what can I do for you? Madam, we have opened an account through Referending. We are not updating it. If we have to work on it then how?"
738,58664621645f4070886ed32d27ca8307,1," Yes? Yes? Good morning, Mr. Manish. How much is this queue? How much is it? It's around Rs. 30,000. Rs. 30,000? Yes. It's around Rs. 30,000. Yes. Is it new? Yes. Hello. Hello. Is Mr. Dharamveer speaking to me? Yes, madam. Yes, tell me, sir. What can I do for you? We opened an account through Referending. We are not updating it. We are telling you that we have to work on it."
739,18691bdbe14341a393b517d49df0c5c1,26, Thank you for calling Choice Clinic sir. May your heart be at peace. Thank you.
740,18691bdbe14341a393b517d49df0c5c1,25," So, after the negative balance is settled, the statement of next month will be given. If it is less, it will be deducted from this. If it is sufficient, then the return will be credited. Yes sir. Okay. Is there anything else, sir? Nothing else. Okay. Thank you, sir. Thank you for calling Choice Clinic, sir. May your heart be happy. Okay."
741,18691bdbe14341a393b517d49df0c5c1,24," Because ma'am till now sometimes it is showing 59, sometimes 80, sometimes 90, sometimes 70, I don't understand, I am doing it daily. No, it is a provisioned habit, wait for it and it will be shown to you at the end of the month."
742,18691bdbe14341a393b517d49df0c5c1,23," The first week of next month has the provision of debit and entry. So, on that basis, it is known that on what basis you have these charges. If those charges are sufficient, then okay. If not, then your debt is done."
743,18691bdbe14341a393b517d49df0c5c1,22," Sir, your dependancy is on provisional debit. Now we will not give you proper information on what basis it is on the end of the month."
744,18691bdbe14341a393b517d49df0c5c1,21," So, for how long does it take? Does it add up or what happens?"
745,18691bdbe14341a393b517d49df0c5c1,20," Ma'am, till now, I mean, I was showing you the 59 rupees daily. The BP charge. Yes. So, for how many days does it add up or what happens after that? Sir, your dependents are on provisional debit. Now, we will not give you proper information about it, on what basis, at the end of the month."
746,18691bdbe14341a393b517d49df0c5c1,19," Okay, okay."
747,18691bdbe14341a393b517d49df0c5c1,18," Okay, just same day paying payout is not done sir. If you suppose, I can give you an example sir. Like yesterday you added 500 rupees as your ledger balance. Today you added 400 rupees. Okay, so 900 rupees are done. But when you will give the request for payout sir, then you can provide the request for 500 rupees only. The amount which you have paid today, that will not be included in that sir. You will have to pay for that. Okay, okay."
748,18691bdbe14341a393b517d49df0c5c1,17, Because I was not able to understand why he was showing me every time I trade.
749,18691bdbe14341a393b517d49df0c5c1,16," If I add it in the account of D-Mart, it will automatically be settled by the end of the year. Yes, it will be settled. Because I don't understand why it is showing every time I trade."
750,18691bdbe14341a393b517d49df0c5c1,15," Yes. Yes. I mean, when will this negative balance be cut? You can wait for a while, Ajat sir. If settlement is made on tomorrow's date, then it will not be visible to you."
751,18691bdbe14341a393b517d49df0c5c1,14," yesterday's balance in your account was 4309, right? you can do that much only because today's payment you have done is 700, you can't payout that"
752,18691bdbe14341a393b517d49df0c5c1,13," The balance of yesterday's date, you have... Wait a minute. Yes, the balance of yesterday's date in your account is Rs. 4309, right? You can do that only. Because the payment you have made today is Rs. 700. You cannot pay out that, sir. Okay. Yes. I mean, this negative balance that you are showing, when will it be cut completely? You can wait for a while, sir. If the settlement is made on yesterday's date, then you will not be able to see it."
753,18691bdbe14341a393b517d49df0c5c1,12," I have just withdrawn, I withdrew in the morning, I withdrew around 4200 and I added 700. So that the 695 negative balance that is being shown, what can be done to pay for it? I called for that. Okay, sir, I will tell you what happens. Like the payout request you have given, the balance of your previous date type, okay?"
754,18691bdbe14341a393b517d49df0c5c1,11, I am not a bad person.
755,18691bdbe14341a393b517d49df0c5c1,10," Sir, but I want to tell you that you have added 700 rupees in today's rate, right sir? Yes ma'am. So, in your account, the amount which was to be deducted, after deducting, the ledger balance which is visible, is 4997 rupees sir. Yes ma'am. Yes, so this is your available balance sir. Ma'am, that is correct ma'am, but when I..."
756,18691bdbe14341a393b517d49df0c5c1,9," Ma'am, I am in the ledger now. Yes. All the transactions I have done, after subtracting all the adds, I am seeing minus 694.5 or 8 something. It is showing around 695."
757,18691bdbe14341a393b517d49df0c5c1,8," I am sorry, can you speak in Hindi?"
758,18691bdbe14341a393b517d49df0c5c1,7," So how can I settle it? If I want to pay now, how can I pay? Sorry, tell me your query. Ma'am, I am in the ledger now. Yes. Now whatever transactions I have done, after subtracting all the adds, I am showing minus 694.5 or something, around 695."
759,18691bdbe14341a393b517d49df0c5c1,6, The delay payment charges are your late payment charges. But it has not been declared yet on what basis these delay payment charges are. So I can't provide you confirmation on this. I observed a small thing. I saw by adding all the things in my lecture. So I am showing minus 694 points something.
760,18691bdbe14341a393b517d49df0c5c1,5," Okay And if you have sold any share Okay So you have sold 4-5 shares So if you sell 1 share Then the quantity will be 1, 10, 50, 500 Okay If you sell the share in quantity Then your Rs.11 will be kept according to the amount of money Okay sir Okay And the delay payment"
761,18691bdbe14341a393b517d49df0c5c1,4," Sir, I want to provide you with the information that the delay and DP payment charges that you are getting, the shares that you sell, okay sir? The shares that you sell, they charge you DP charges."
762,18691bdbe14341a393b517d49df0c5c1,3," Okay. You are Mr. P. Shiva Nayak Bhat, right sir? Yes, ma'am. Okay. Sir, your query is that you have charged your delay payment and the TP charges, right sir?"
763,18691bdbe14341a393b517d49df0c5c1,2," Ma'am, this half transaction is being shown on delayed payment charges and DP charges. How is this being shown? Can you please tell me?"
764,18691bdbe14341a393b517d49df0c5c1,1," Good morning, Chai Space Manisha here. How much is the queue, sir? Ma'am, this transaction is showing delayed payment charges and DP charges. How is it showing? Can you please tell me? Okay. You are Mr. P. Shiva Nayak, right sir? Yes, ma'am. Okay. Sir, your query is that you have just... Your query is that you have shown delay payment charges and DP charges, right sir?"
765,a4e2a738a93049dd826fdc3762e5b08e,10," I have taken it. You have taken it? Yes. Okay. Any other issues? No, no, not at all. Okay. Thank you for calling Choyasinik 786. Thank you. Thank you. Thank you. Thank you. Thank you."
766,a4e2a738a93049dd826fdc3762e5b08e,9," Should I take it from the market or by setting a limit? See, sir, is it happening from the market or what? You had set the market earlier. It was not happening. So set a limit and do it. He might be taking it within the limit. I have taken it within the limit. You have taken it, right? Yes. Okay. Any other issues? No, no, madam. Okay. Thank you for calling Choice Phoenix 786. Thank you."
767,a4e2a738a93049dd826fdc3762e5b08e,8," what can I do? Sir, you are not applying it properly. Your order is not showing here. What do you think? How are you placing the order? Madam, I am buying crude oil for Rs.2800. Yes."
768,a4e2a738a93049dd826fdc3762e5b08e,7," Yes, correct."
769,a4e2a738a93049dd826fdc3762e5b08e,6," I have already checked the underground. I am not doing the show now. No sir, we are not doing the show here."
770,a4e2a738a93049dd826fdc3762e5b08e,5," We are not able to check it yet. If there is any order, we can check and tell you. We don't show the order of tomorrow. Okay madam, I will place an order. Yes, place an order."
771,a4e2a738a93049dd826fdc3762e5b08e,4," The order type is Privileged Failed Market. Privileged Failed Market. Yes, the asset market order type is Privileged Failed Market. Please hold. Sir, we are not able to check it now. If there is any order, we can check it and tell you. We don't show the order of tomorrow here. Okay madam, I will place the order. Just a second. Yes, please place the order."
772,a4e2a738a93049dd826fdc3762e5b08e,3," Sir, we need an error. Let's place an order and see. Sir, what is the error of rejection? One second. Sir, you didn't call yesterday? No. Sir, you must be telling some error of rejection."
773,a4e2a738a93049dd826fdc3762e5b08e,2," Madam, there is no trade in this. Yes, there is no trade. Order is getting rejected. Sir, I am not seeing any order of yours here. I did it yesterday, madam. I didn't do it today."
774,a4e2a738a93049dd826fdc3762e5b08e,1," Good morning, sir. This is Choyas Panik speaking. How can I assist you? Hello. Yes, sir. Tell me. Madam, I am not able to trade in MCX option. Sir, have you activated your segment? Yes, I have activated it. What error are you telling, sir?"
775,582c9d205f0c453eb4d8a39ef7ec75bc,16," Do you need anything else? No, nothing. Thank you for calling First Finish. Please after call give your feedback."
776,582c9d205f0c453eb4d8a39ef7ec75bc,15," Yes, I have three. Do you need anything else? No, nothing. Okay, thank you for calling Chorish Spanish. Please after call give your feedback. Thank you for calling."
777,582c9d205f0c453eb4d8a39ef7ec75bc,14," No, there is no trade. You have to do minimum this much only then you will get payout. As I told you sir, suppose you get 500 voucher after stretching it. So, in that, you will make brokerage as much as you make. Okay. So, you will make brokerage of 100 rupees in the whole month. You make of 200 rupees or 50 rupees. It will depend on you how much brokerage you make. The amount of your account will be credited as much as you make brokerage."
778,582c9d205f0c453eb4d8a39ef7ec75bc,13," No, there is no trade."
779,582c9d205f0c453eb4d8a39ef7ec75bc,12," How much is the trade? It depends on you, sir."
780,582c9d205f0c453eb4d8a39ef7ec75bc,11," If I get 300 vouchers, I can withdraw it. Sir, at the end of the month, you will not get a voucher. You will have to trade a lot. After trading, your brokerage will come to your account at the end of the month. Then you can payout it. How much do I have to trade? It depends on you, sir. No, there is no trade. Sorry?"
781,582c9d205f0c453eb4d8a39ef7ec75bc,10," Now you have made a brokerage of 100 rupees in the whole month, 200 rupees or 50 rupees. The amount that you will make of brokerage will come in your account."
782,582c9d205f0c453eb4d8a39ef7ec75bc,9," Yes, first you have to trade, after that voucher will come in your account and if you scratch that voucher, then whatever amount comes, 500 K, so with that amount, you will trade for the whole month, okay. Suppose your example comes in your account, if you credit a voucher of 300-400 rupees,"
783,582c9d205f0c453eb4d8a39ef7ec75bc,8, I don't have any dress refills.
